ENSMUSG00000042244.4	Pglyrp3
ENSMUSG00000042246.4	Tmc7
ENSMUSG00000042248.4	Cyp2c37
ENSMUSG00000042249.8	Adrbk2
ENSMUSG00000042250.10	Pglyrp4
ENSMUSG00000042251.9	Pm20d1
ENSMUSG00000042254.11	Cilp
ENSMUSG00000042256.4	Ptchd4
ENSMUSG00000042258.10	Isl1
ENSMUSG00000042262.4	Ccr8
ENSMUSG00000042265.10	Trem1
ENSMUSG00000042268.7	Slc26a9
ENSMUSG00000042269.12	Fam92b
ENSMUSG00000042271.10	Nxt2
ENSMUSG00000042272.14	Sestd1
ENSMUSG00000042275.8	Pelo
ENSMUSG00000042279.10	H1foo
ENSMUSG00000042282.4	Gucy2f
ENSMUSG00000042284.9	Itga1
ENSMUSG00000042286.10	Stab1
ENSMUSG00000042289.8	Hsd3b7
ENSMUSG00000042292.13	Mkl1
ENSMUSG00000042293.7	Gm5617
ENSMUSG00000042298.15	Ttc19
ENSMUSG00000042302.11	Ehbp1
ENSMUSG00000042303.13	Sgsm3
ENSMUSG00000042305.9	Tmem183a
ENSMUSG00000042306.8	S100a14
ENSMUSG00000042308.11	Setd1a
ENSMUSG00000042312.9	S100a13
ENSMUSG00000042320.13	Prox2
ENSMUSG00000042323.13	Pbrm1
ENSMUSG00000042328.10	Hps4
ENSMUSG00000042331.10	Specc1
ENSMUSG00000042333.11	Tnfrsf14
ENSMUSG00000042340.5	Ctf1
ENSMUSG00000042345.11	Ubash3a
ENSMUSG00000042348.9	Arl15
ENSMUSG00000042349.10	Ikbke
ENSMUSG00000042350.10	Arel1
ENSMUSG00000042351.8	Grap2
ENSMUSG00000042353.9	Frem3
ENSMUSG00000042354.6	Gnl3
ENSMUSG00000042357.2	Gjb5
ENSMUSG00000042359.15	Osbpl6
ENSMUSG00000042360.9	4930433N12Rik
ENSMUSG00000042363.11	Lgalsl
ENSMUSG00000042364.10	Snx18
ENSMUSG00000042367.9	Gjb3
ENSMUSG00000042369.8	Rbm45
ENSMUSG00000042371.9	Slc5a10
ENSMUSG00000042372.4	Dmrt3
ENSMUSG00000042377.8	Fam83g
ENSMUSG00000042379.8	Esm1
ENSMUSG00000042380.8	Smim12
ENSMUSG00000042385.11	Gzmk
ENSMUSG00000042386.7	Tex13
ENSMUSG00000042388.11	Dlgap3
ENSMUSG00000042389.10	Tsen2
ENSMUSG00000042390.6	Gatad2b
ENSMUSG00000042396.9	Rbm7
ENSMUSG00000042401.6	Crtac1
ENSMUSG00000042402.7	Olfr607
ENSMUSG00000042404.13	Dennd4b
ENSMUSG00000042406.7	Atf4
ENSMUSG00000042408.10	Zmym6
ENSMUSG00000042410.12	Agps
ENSMUSG00000042414.7	Prdm14
ENSMUSG00000042417.4	Ccno
ENSMUSG00000042419.8	Nfkbil1
ENSMUSG00000042423.7	Fbrs
ENSMUSG00000042425.14	Frmpd3
ENSMUSG00000042426.5	Dhx29
ENSMUSG00000042428.6	Mgat3
ENSMUSG00000042429.8	Adora1
ENSMUSG00000042433.2	E230019M04Rik
ENSMUSG00000042436.9	Mfap4
ENSMUSG00000042439.9	Zfp532
ENSMUSG00000042444.9	Fam63b
ENSMUSG00000042446.13	Zmym4
ENSMUSG00000042447.10	Mios
ENSMUSG00000042448.5	Hoxd1
ENSMUSG00000042451.9	Mybph
ENSMUSG00000042453.11	Reln
ENSMUSG00000042459.5	Bpifa2
ENSMUSG00000042460.4	C1galt1
ENSMUSG00000042462.4	Dctpp1
ENSMUSG00000042472.10	Zfp410
ENSMUSG00000042473.8	Tbc1d8b
ENSMUSG00000042474.6	Faim3
ENSMUSG00000042476.9	Abcb4
ENSMUSG00000042477.7	Tfap2e
ENSMUSG00000042485.6	Mustn1
ENSMUSG00000042487.5	Leo1
ENSMUSG00000042489.12	Clspn
ENSMUSG00000042492.9	Tbc1d10b
ENSMUSG00000042496.14	Prdm10
ENSMUSG00000042498.13	D330045A20Rik
ENSMUSG00000042499.13	Hoxd11
ENSMUSG00000042500.11	Ago4
ENSMUSG00000042501.9	Cpa6
ENSMUSG00000042502.7	Cd2bp2
ENSMUSG00000042505.6	Sdhaf3
ENSMUSG00000042506.12	Usp22
ENSMUSG00000042507.11	Elmsan1
ENSMUSG00000042508.13	Dmtf1
ENSMUSG00000042510.7	AA986860
ENSMUSG00000042514.8	Klhl14
ENSMUSG00000042515.10	Mum1l1
ENSMUSG00000042520.13	Ubap2l
ENSMUSG00000042523.9	Dnal1
ENSMUSG00000042524.10	Sun2
ENSMUSG00000042525.5	4933428M09Rik
ENSMUSG00000042529.11	Kcnj12
ENSMUSG00000042532.11	Golga7b
ENSMUSG00000042535.8	Gtpbp1
ENSMUSG00000042540.9	Acot5
ENSMUSG00000042541.9	Shfm1
ENSMUSG00000042548.10	Asxl1
ENSMUSG00000042549.10	Map2k3os
ENSMUSG00000042554.7	Zp3r
ENSMUSG00000042557.11	Sin3a
ENSMUSG00000042558.13	Adprhl2
ENSMUSG00000042564.9	Fam227a
ENSMUSG00000042567.16	Nek10
ENSMUSG00000042569.10	Dhrs7b
ENSMUSG00000042570.11	Mier2
ENSMUSG00000042572.9	Ube2q1
ENSMUSG00000042579.2	4632404H12Rik
ENSMUSG00000042581.11	Thsd7b
ENSMUSG00000042589.15	Cux2
ENSMUSG00000042590.13	Ipo11
ENSMUSG00000042594.13	Sh2b3
ENSMUSG00000042595.7	Fam199x
ENSMUSG00000042596.7	Tfap2d
ENSMUSG00000042599.8	Kdm7a
ENSMUSG00000042604.5	Kcna4
ENSMUSG00000042605.12	Atxn2
ENSMUSG00000042606.6	Hirip3
ENSMUSG00000042607.12	Asb4
ENSMUSG00000042608.12	Stk40
ENSMUSG00000042613.6	Pbxip1
ENSMUSG00000042616.7	Oscp1
ENSMUSG00000042622.10	Maff
ENSMUSG00000042625.13	Safb2
ENSMUSG00000042626.10	Shc1
ENSMUSG00000042628.7	Zfyve1
ENSMUSG00000042631.7	Xkr7
ENSMUSG00000042632.13	Pla2g6
ENSMUSG00000042638.11	Gucy2c
ENSMUSG00000042641.15	Rgsl1
ENSMUSG00000042642.10	Flad1
ENSMUSG00000042644.8	Itpr3
ENSMUSG00000042647.10	Acad12
ENSMUSG00000042650.3	Alkbh5
ENSMUSG00000042655.4	Fam159b
ENSMUSG00000042659.11	Arrdc4
ENSMUSG00000042660.7	Wdr55
ENSMUSG00000042662.13	Dusp15
ENSMUSG00000042670.5	Immp1l
ENSMUSG00000042671.9	Rgs8
ENSMUSG00000042672.12	Dcst1
ENSMUSG00000042675.12	Ypel3
ENSMUSG00000042677.7	Zc3h12a
ENSMUSG00000042678.13	Myo15
ENSMUSG00000042680.7	Garem
ENSMUSG00000042682.8	Selk
ENSMUSG00000042684.8	Npl
ENSMUSG00000042686.5	Jph1
ENSMUSG00000042688.13	Mapk6
ENSMUSG00000042694.14	Obfc1
ENSMUSG00000042699.8	Dhx9
ENSMUSG00000042700.12	Sipa1l1
ENSMUSG00000042705.8	Commd10
ENSMUSG00000042707.6	Dnali1
ENSMUSG00000042708.9	Shcbp1l
ENSMUSG00000042709.11	Atpaf2
ENSMUSG00000042712.7	Wbp5
ENSMUSG00000042717.4	Ppp1r3a
ENSMUSG00000042719.14	Naa25
ENSMUSG00000042724.7	Map3k9
ENSMUSG00000042726.11	Trafd1
ENSMUSG00000042729.9	Wdr74
ENSMUSG00000042734.5	Ttc9
ENSMUSG00000042737.6	Dpm3
ENSMUSG00000042742.5	B630005N14Rik
ENSMUSG00000042743.10	Sgtb
ENSMUSG00000042744.13	Gm15800
ENSMUSG00000042745.9	Id1
ENSMUSG00000042747.9	Krtcap2
ENSMUSG00000042750.7	Bex2
ENSMUSG00000042751.11	Nmnat2
ENSMUSG00000042757.12	Tmem108
ENSMUSG00000042759.9	Apobr
ENSMUSG00000042761.11	Mrap2
ENSMUSG00000042763.9	Maneal
ENSMUSG00000042766.14	Trim46
ENSMUSG00000042770.7	Hebp1
ENSMUSG00000042772.12	Smg7
ENSMUSG00000042774.5	Olfr1353
ENSMUSG00000042784.6	Muc1
ENSMUSG00000042787.10	Exog
ENSMUSG00000042788.9	Fam166b
ENSMUSG00000042790.12	Rnf214
ENSMUSG00000042793.10	Lgr6
ENSMUSG00000042796.1	Olfr1032
ENSMUSG00000042797.8	Aqp11
ENSMUSG00000042800.5	1700015E13Rik
ENSMUSG00000042801.4	Olfr769
ENSMUSG00000042804.10	Gpr153
ENSMUSG00000042807.12	Hecw2
ENSMUSG00000042808.7	Gpx2
ENSMUSG00000042810.11	Krba1
ENSMUSG00000042812.5	Foxf1
ENSMUSG00000042814.7	Mcts2
ENSMUSG00000042816.3	Gpr151
ENSMUSG00000042817.14	Flt3
ENSMUSG00000042821.7	Snai1
ENSMUSG00000042826.10	Fgf11
ENSMUSG00000042828.9	Trim72
ENSMUSG00000042831.10	Alkbh6
ENSMUSG00000042834.11	Nrep
ENSMUSG00000042842.7	Serpinb6b
ENSMUSG00000042845.7	Wfdc12
ENSMUSG00000042846.8	Lrrtm3
ENSMUSG00000042848.3	Vmn1r226
ENSMUSG00000042849.7	Olfr1414
ENSMUSG00000042851.14	Zc3h6
ENSMUSG00000042854.9	Trp53rk
ENSMUSG00000042857.2	Gm9776
ENSMUSG00000042861.7	Kcna10
ENSMUSG00000042863.3	Olfr1026
ENSMUSG00000042869.1	Olfr1370
ENSMUSG00000042870.11	Tom1
ENSMUSG00000042873.10	Lhfpl4
ENSMUSG00000042874.1	D930007J09Rik
ENSMUSG00000042888.7	Prr30
ENSMUSG00000042894.6	Olfr1260
ENSMUSG00000042895.5	Abra
ENSMUSG00000042901.7	Aida
ENSMUSG00000042903.7	Foxo4
ENSMUSG00000042909.1	Olfr648
ENSMUSG00000042918.12	Mamstr
ENSMUSG00000042940.7	9230106D20Rik
ENSMUSG00000042942.12	Greb1l
ENSMUSG00000042961.10	Egflam
ENSMUSG00000042976.5	9930038B18Rik
ENSMUSG00000042978.9	Sbk1
ENSMUSG00000042985.7	Upk3b
ENSMUSG00000042988.7	Notum
ENSMUSG00000042992.12	Loh12cr1
ENSMUSG00000042993.6	Ifnk
ENSMUSG00000042997.10	Nhlrc3
ENSMUSG00000043003.10	Rasef
ENSMUSG00000043004.10	Gng2
ENSMUSG00000043008.8	Klhl6
ENSMUSG00000043013.10	Onecut1
ENSMUSG00000043015.12	Tmem194b
ENSMUSG00000043017.9	Ptgir
ENSMUSG00000043019.9	Edem3
ENSMUSG00000043020.10	Wdr63
ENSMUSG00000043029.2	Trpv3
ENSMUSG00000043036.10	Ccdc63
ENSMUSG00000043050.7	Tnp2
ENSMUSG00000043051.14	Disc1
ENSMUSG00000043059.13	Zfp513
ENSMUSG00000043060.7	Fscb
ENSMUSG00000043061.9	Tmem18
ENSMUSG00000043065.9	Spice1
ENSMUSG00000043066.4	Vmn1r66
ENSMUSG00000043067.12	Dpy19l1
ENSMUSG00000043068.5	Fam89a
ENSMUSG00000043073.9	Usp17le
ENSMUSG00000043079.14	Synpo
ENSMUSG00000043085.11	Tmem82
ENSMUSG00000043087.4	Olfr855
ENSMUSG00000043088.13	Il17re
ENSMUSG00000043089.5	Mmp1a
ENSMUSG00000043090.15	Zfp866
ENSMUSG00000043091.8	Tuba1c
ENSMUSG00000043099.4	Hic1
ENSMUSG00000043102.2	Qrfp
ENSMUSG00000043110.2	Lrrn4
ENSMUSG00000043119.3	Olfr448
ENSMUSG00000043122.6	A530016L24Rik
ENSMUSG00000043126.4	D830039M14Rik
ENSMUSG00000043131.11	Mob1a
ENSMUSG00000043140.9	Tmem186
ENSMUSG00000043144.5	Aqp6
ENSMUSG00000043145.6	Gm11292
ENSMUSG00000043153.5	Ispd
ENSMUSG00000043154.12	Ppp2r3a
ENSMUSG00000043155.4	Hpdl
ENSMUSG00000043157.7	Arl11
ENSMUSG00000043162.7	Pyurf
ENSMUSG00000043164.3	Tmem212
ENSMUSG00000043165.7	Lor
ENSMUSG00000043168.9	4930426D05Rik
ENSMUSG00000043183.15	Simc1
ENSMUSG00000043190.10	Rfesd
ENSMUSG00000043192.3	Gm1840
ENSMUSG00000043207.7	Zmpste24
ENSMUSG00000043219.9	Hoxa6
ENSMUSG00000043226.3	Olfr1009
ENSMUSG00000043230.2	Fam124b
ENSMUSG00000043241.11	Upf2
ENSMUSG00000043243.12	Fam129c
ENSMUSG00000043251.5	Exoc3l
ENSMUSG00000043252.8	Tmem64
ENSMUSG00000043257.12	Pigv
ENSMUSG00000043259.11	Fam13c
ENSMUSG00000043262.11	Uevld
ENSMUSG00000043263.10	Pyhin1
ENSMUSG00000043267.2	Olfr1031
ENSMUSG00000043274.1	Olfr1123
ENSMUSG00000043279.9	Trim56
ENSMUSG00000043282.3	Teddm1b
ENSMUSG00000043284.9	Tmem11
ENSMUSG00000043286.8	Pnpla1
ENSMUSG00000043289.9	Mei4
ENSMUSG00000043290.6	Zfp784
ENSMUSG00000043298.7	Smco3
ENSMUSG00000043300.2	B3galnt1
ENSMUSG00000043301.12	Kcnj6
ENSMUSG00000043308.1	Vmn1r75
ENSMUSG00000043310.3	Olfr571
ENSMUSG00000043311.7	D17H6S53E
ENSMUSG00000043312.5	Olfr131
ENSMUSG00000043313.6	Pcdhb19
ENSMUSG00000043314.4	Olfr30
ENSMUSG00000043319.4	Cox8c
ENSMUSG00000043323.13	Fbrsl1
ENSMUSG00000043331.5	Olfr975
ENSMUSG00000043333.9	Rhbdl2
ENSMUSG00000043336.11	Filip1l
ENSMUSG00000043340.3	6530409C15Rik
ENSMUSG00000043342.9	Hoxd9
ENSMUSG00000043346.8	Gm6741
ENSMUSG00000043354.1	Olfr577
ENSMUSG00000043357.2	Olfr187
ENSMUSG00000043366.10	Olfr78
ENSMUSG00000043372.9	Hexim2
ENSMUSG00000043383.4	Olfr1342
ENSMUSG00000043384.12	Gprasp1
ENSMUSG00000043385.3	Olfr267
ENSMUSG00000043388.8	Tmem130
ENSMUSG00000043391.9	2510009E07Rik
ENSMUSG00000043398.4	Gpr135
ENSMUSG00000043410.13	Hfm1
ENSMUSG00000043411.12	Usp48
ENSMUSG00000043415.5	Otud1
ENSMUSG00000043418.3	Lrit2
ENSMUSG00000043419.10	Chd3os
ENSMUSG00000043421.8	Hilpda
ENSMUSG00000043424.10	Eif3j2
ENSMUSG00000043429.7	Ccdc185
ENSMUSG00000043430.5	Psapl1
ENSMUSG00000043432.7	Leng9
ENSMUSG00000043439.5	E130012A19Rik
ENSMUSG00000043441.5	Gpr149
ENSMUSG00000043445.6	Pgp
ENSMUSG00000043448.10	Gjc2
ENSMUSG00000043453.5	Magea10
ENSMUSG00000043456.13	Zfp536
ENSMUSG00000043458.5	Pcdhb12
ENSMUSG00000043460.6	Elfn2
ENSMUSG00000043461.10	Sptssb
ENSMUSG00000043463.6	Rab9b
ENSMUSG00000043467.16	Zbtb37
ENSMUSG00000043468.4	Adam30
ENSMUSG00000043472.10	Lce3d
ENSMUSG00000043485.2	Krt34
ENSMUSG00000043487.3	Acot6
ENSMUSG00000043488.5	Frmd8os
ENSMUSG00000043496.6	Tril
ENSMUSG00000043501.4	Lgals2
ENSMUSG00000043505.7	Gimap5
ENSMUSG00000043510.9	Hscb
ENSMUSG00000043518.7	Rai2
ENSMUSG00000043529.2	Olfr266
ENSMUSG00000043531.12	Sorcs1
ENSMUSG00000043535.10	Setx
ENSMUSG00000043537.1	Vmn1r225
ENSMUSG00000043541.13	Casc1
ENSMUSG00000043542.9	Zc2hc1a
ENSMUSG00000043549.10	4932442L08Rik
ENSMUSG00000043556.9	Fbxl7
ENSMUSG00000043557.12	Mdga1
ENSMUSG00000043569.7	4930412D23Rik
ENSMUSG00000043572.7	Pars2
ENSMUSG00000043583.1	4930470P17Rik
ENSMUSG00000043587.12	Pxylp1
ENSMUSG00000043592.12	Unc5cl
ENSMUSG00000043602.5	Zfp3
ENSMUSG00000043605.4	Olfr13
ENSMUSG00000043613.7	Mmp3
ENSMUSG00000043614.10	Vps37d
ENSMUSG00000043621.10	Ubxn10
ENSMUSG00000043629.9	1700019D03Rik
ENSMUSG00000043631.7	Ecm2
ENSMUSG00000043633.6	Fam221b
ENSMUSG00000043635.9	Adamts3
ENSMUSG00000043639.11	Rbm20
ENSMUSG00000043644.4	0610009L18Rik
ENSMUSG00000043648.7	Pld6
ENSMUSG00000043659.8	Npsr1
ENSMUSG00000043661.3	Gm9785
ENSMUSG00000043664.6	Tmem221
ENSMUSG00000043668.10	Tox3
ENSMUSG00000043670.4	Diras1
ENSMUSG00000043671.11	Dpy19l3
ENSMUSG00000043673.7	Kcns3
ENSMUSG00000043681.5	Fam25c
ENSMUSG00000043683.3	Fem1a
ENSMUSG00000043687.12	1190005I06Rik
ENSMUSG00000043692.4	Olfr399
ENSMUSG00000043698.7	Olfr62
ENSMUSG00000043702.9	Pde12
ENSMUSG00000043705.6	Capn13
ENSMUSG00000043715.10	Olfr1326-ps1
ENSMUSG00000043716.10	Rpl7
ENSMUSG00000043719.11	Col6a6
ENSMUSG00000043727.5	F830045P16Rik
ENSMUSG00000043733.11	Ptpn11
ENSMUSG00000043740.11	B430306N03Rik
ENSMUSG00000043747.9	1520401A03Rik
ENSMUSG00000043753.2	Dmrta1
ENSMUSG00000043760.13	Pkhd1
ENSMUSG00000043773.4	1700048O20Rik
ENSMUSG00000043782.8	Ccdc64b
ENSMUSG00000043787.7	Defb12
ENSMUSG00000043789.7	Vwce
ENSMUSG00000043795.5	Prr33
ENSMUSG00000043800.11	Kifc5c-ps
ENSMUSG00000043807.6	Ly6g5b
ENSMUSG00000043811.5	Rtn4r
ENSMUSG00000043822.15	Adamtsl5
ENSMUSG00000043827.6	Olfr94
ENSMUSG00000043831.8	Lysmd4
ENSMUSG00000043832.10	Clec4a3
ENSMUSG00000043833.6	2900005J15Rik
ENSMUSG00000043843.13	Tmem145
ENSMUSG00000043850.12	Clrn1
ENSMUSG00000043855.5	Olfr479
ENSMUSG00000043857.13	Mgat5b
ENSMUSG00000043858.14	Nup62
ENSMUSG00000043865.3	Tas2r118
ENSMUSG00000043866.7	Taf10
ENSMUSG00000043872.11	Zmym1
ENSMUSG00000043873.8	Chil5
ENSMUSG00000043880.3	Olfr323
ENSMUSG00000043881.8	Kbtbd7
ENSMUSG00000043885.10	Slc36a4
ENSMUSG00000043892.2	Olfr1018
ENSMUSG00000043895.5	S1pr2
ENSMUSG00000043897.9	Vmn2r2
ENSMUSG00000043903.3	Gm22
ENSMUSG00000043909.13	Trp53bp1
ENSMUSG00000043911.4	Olfr922
ENSMUSG00000043913.11	Ccdc60
ENSMUSG00000043923.7	Ccdc84
ENSMUSG00000043924.13	Ncmap
ENSMUSG00000043925.5	Olfr544
ENSMUSG00000043929.13	Klhl15
ENSMUSG00000043931.9	Gimap7
ENSMUSG00000043932.5	Klri2
ENSMUSG00000043939.11	A530064D06Rik
ENSMUSG00000043940.11	Wdfy3
ENSMUSG00000043943.11	Naalad2
ENSMUSG00000043945.4	Adam6a
ENSMUSG00000043948.1	Olfr691
ENSMUSG00000043953.9	Ccrl2
ENSMUSG00000043962.13	Thrap3
ENSMUSG00000043964.11	Orai3
ENSMUSG00000043969.4	Emx2
ENSMUSG00000043972.7	Opn5
ENSMUSG00000043982.2	Krtap19-4
ENSMUSG00000043986.5	Spata31d1d
ENSMUSG00000043987.14	Cep164
ENSMUSG00000043991.3	Pura
ENSMUSG00000043993.6	2900052L18Rik
ENSMUSG00000043998.10	Mgat2
ENSMUSG00000043999.6	Gpr75
ENSMUSG00000044005.10	Gls2
ENSMUSG00000044006.8	Cilp2
ENSMUSG00000044014.8	Npy5r
ENSMUSG00000044017.13	Adgrd1
ENSMUSG00000044018.3	Mrpl50
ENSMUSG00000044021.11	Muc19
ENSMUSG00000044022.5	Pcdhb21
ENSMUSG00000044024.12	Rell2
ENSMUSG00000044025.4	Olfr790
ENSMUSG00000044026.2	Slc35g1
ENSMUSG00000044029.3	Olfr178
ENSMUSG00000044030.3	Irf2bp1
ENSMUSG00000044033.13	Ccdc141
ENSMUSG00000044034.8	Npb
ENSMUSG00000044037.12	Als2cl
ENSMUSG00000044039.3	Olfr1288
ENSMUSG00000044040.2	Olfr1497
ENSMUSG00000044041.4	Krt13
ENSMUSG00000044042.15	Fmn1
ENSMUSG00000044043.4	Pcdhb14
ENSMUSG00000044052.3	Ccr10
ENSMUSG00000044055.5	Otos
ENSMUSG00000044056.3	Efcab9
ENSMUSG00000044060.14	A830010M20Rik
ENSMUSG00000044061.5	Olfr225
ENSMUSG00000044062.7	Plekhd1os
ENSMUSG00000044066.11	Cep68
ENSMUSG00000044067.6	Gpr22
ENSMUSG00000044068.6	Zrsr1
ENSMUSG00000044071.7	Fam19a2
ENSMUSG00000044072.11	Eml6
ENSMUSG00000044080.9	S100a1
ENSMUSG00000044081.7	Zfp85os
ENSMUSG00000044083.11	Efcab8
ENSMUSG00000044084.2	4933402P03Rik
ENSMUSG00000044086.7	Lmod3
ENSMUSG00000044092.8	C130050O18Rik
ENSMUSG00000044098.11	Rsbn1
ENSMUSG00000044103.4	Il1f9
ENSMUSG00000044106.2	Olfr868
ENSMUSG00000044117.9	2900011O08Rik
ENSMUSG00000044120.3	Olfr683
ENSMUSG00000044121.3	5430402E10Rik
ENSMUSG00000044122.11	Proca1
ENSMUSG00000044125.6	9530080O11Rik
ENSMUSG00000044134.6	Fam109a
ENSMUSG00000044139.11	Prss53
ENSMUSG00000044145.2	1810024B03Rik
ENSMUSG00000044147.7	Arf6
ENSMUSG00000044148.6	1810030O07Rik
ENSMUSG00000044149.6	Nkrf
ENSMUSG00000044150.9	A830080D01Rik
ENSMUSG00000044155.8	Lsm8
ENSMUSG00000044156.11	Hepacam2
ENSMUSG00000044162.10	Tnip3
ENSMUSG00000044164.2	Rnf182
ENSMUSG00000044165.9	Bcl2l15
ENSMUSG00000044167.6	Foxo1
ENSMUSG00000044170.3	Olfr1384
ENSMUSG00000044172.6	Ptx4
ENSMUSG00000044176.8	Spink10
ENSMUSG00000044177.4	Wfikkn2
ENSMUSG00000044186.10	Nkx2-6
ENSMUSG00000044197.8	Gpr146
ENSMUSG00000044199.5	S1pr4
ENSMUSG00000044201.9	Cdc25c
ENSMUSG00000044205.5	Olfr983
ENSMUSG00000044206.3	Vsig4
ENSMUSG00000044213.3	Olfr1094
ENSMUSG00000044216.6	Kcnj4
ENSMUSG00000044217.13	Aqp5
ENSMUSG00000044220.13	Nkx2-3
ENSMUSG00000044221.11	Grsf1
ENSMUSG00000044222.3	Defb13
ENSMUSG00000044224.13	Dnajc21
ENSMUSG00000044227.5	Gm9789
ENSMUSG00000044229.8	Nxpe4
ENSMUSG00000044231.2	Nhlrc1
ENSMUSG00000044243.3	Bhlha9
ENSMUSG00000044244.15	Il20rb
ENSMUSG00000044248.3	Vmn1r45
ENSMUSG00000044249.3	Defb29
ENSMUSG00000044250.7	Pced1b
ENSMUSG00000044252.14	Osbpl1a
ENSMUSG00000044254.6	Pcsk9
ENSMUSG00000044258.9	Ctla2a
ENSMUSG00000044265.13	E030002O03Rik
ENSMUSG00000044276.2	4933427E11Rik
ENSMUSG00000044279.12	Crb3
ENSMUSG00000044286.4	Olfr221
ENSMUSG00000044287.6	Nrn1l
ENSMUSG00000044288.6	Cnr1
ENSMUSG00000044292.3	Olfr978
ENSMUSG00000044293.3	Olfr794
ENSMUSG00000044294.7	Krt84
ENSMUSG00000044296.7	Zfp879
ENSMUSG00000044303.6	Cdkn2a
ENSMUSG00000044306.4	4930500M09Rik
ENSMUSG00000044308.14	Ubr3
ENSMUSG00000044309.7	Apol7c
ENSMUSG00000044312.3	Neurog3
ENSMUSG00000044313.10	Mab21l3
ENSMUSG00000044317.6	Gpr4
ENSMUSG00000044320.11	1700001O22Rik
ENSMUSG00000044322.6	Dsc1
ENSMUSG00000044328.10	Trp53i13
ENSMUSG00000044337.5	Ackr3
ENSMUSG00000044338.9	Aplnr
ENSMUSG00000044339.9	Alkbh2
ENSMUSG00000044340.7	Phlpp1
ENSMUSG00000044345.9	Marveld1
ENSMUSG00000044348.11	Slc25a53
ENSMUSG00000044349.12	Snhg11
ENSMUSG00000044350.11	Lacc1
ENSMUSG00000044352.6	Sowaha
ENSMUSG00000044359.1	P2ry4
ENSMUSG00000044361.12	BC024139
ENSMUSG00000044362.7	Ccdc89
ENSMUSG00000044364.5	Tmem74b
ENSMUSG00000044365.12	Cxxc4
ENSMUSG00000044367.7	Slc16a13
ENSMUSG00000044375.7	BC027072
ENSMUSG00000044378.9	Slc15a5
ENSMUSG00000044387.5	2410080I02Rik
ENSMUSG00000044390.4	Tigd3
ENSMUSG00000044393.12	Dsg2
ENSMUSG00000044400.1	Sowahd
ENSMUSG00000044405.4	Adig
ENSMUSG00000044408.6	Sptssa
ENSMUSG00000044424.3	Gm9493
ENSMUSG00000044429.8	Cryga
ENSMUSG00000044430.8	Klk12
ENSMUSG00000044433.12	Camsap3
ENSMUSG00000044441.2	Olfr1442
ENSMUSG00000044442.8	N6amt1
ENSMUSG00000044444.5	Pfn3
ENSMUSG00000044447.4	Dock5
ENSMUSG00000044452.7	Zfp507
ENSMUSG00000044453.5	Ffar1
ENSMUSG00000044454.2	Olfr867
ENSMUSG00000044456.13	Rin3
ENSMUSG00000044457.5	Gm4776
ENSMUSG00000044461.5	Shisa2
ENSMUSG00000044465.15	Fam160a2
ENSMUSG00000044468.11	Fam46c
ENSMUSG00000044469.7	Tnfaip8l1
ENSMUSG00000044471.8	Lincpint
ENSMUSG00000044475.10	Ascc1
ENSMUSG00000044477.10	Zfand3
ENSMUSG00000044485.4	Klk1b11
ENSMUSG00000044487.1	Olfr1112
ENSMUSG00000044496.6	2510039O18Rik
ENSMUSG00000044499.8	Hs3st5
ENSMUSG00000044501.14	Zfp758
ENSMUSG00000044502.13	Bod1
ENSMUSG00000044505.5	Lingo4
ENSMUSG00000044518.3	Foxe3
ENSMUSG00000044519.8	Zfp488
ENSMUSG00000044522.5	A730020M07Rik
ENSMUSG00000044526.2	Znrf4
ENSMUSG00000044528.5	Tram1l1
ENSMUSG00000044533.12	Rps2
ENSMUSG00000044534.7	Ackr2
ENSMUSG00000044537.5	Olfr779
ENSMUSG00000044542.3	Prop1
ENSMUSG00000044544.3	4921513I03Rik
ENSMUSG00000044548.8	Dact1
ENSMUSG00000044550.8	Tceal3
ENSMUSG00000044551.10	9930012K11Rik
ENSMUSG00000044556.3	Tex38
ENSMUSG00000044560.1	Olfr1302
ENSMUSG00000044562.10	Rasip1
ENSMUSG00000044566.12	Cage1
ENSMUSG00000044573.11	Acp1
ENSMUSG00000044574.5	5031434C07Rik
ENSMUSG00000044576.6	Gareml
ENSMUSG00000044581.7	4932415D10Rik
ENSMUSG00000044583.10	Tlr7
ENSMUSG00000044594.11	Serpinb3a
ENSMUSG00000044595.10	Dnd1
ENSMUSG00000044597.4	Mycs
ENSMUSG00000044600.11	Smim7
ENSMUSG00000044617.7	Zbtb39
ENSMUSG00000044624.6	Gm4922
ENSMUSG00000044626.9	Liph
ENSMUSG00000044627.8	Swi5
ENSMUSG00000044628.4	Rnf208
ENSMUSG00000044629.5	Cnrip1
ENSMUSG00000044633.3	B530045E10Rik
ENSMUSG00000044636.5	Csrnp2
ENSMUSG00000044641.7	Pard6b
ENSMUSG00000044645.7	Gm7334
ENSMUSG00000044646.11	Zbtb7c
ENSMUSG00000044647.13	Csrnp3
ENSMUSG00000044649.4	Krtap4-2
ENSMUSG00000044664.7	Prss42
ENSMUSG00000044667.9	Lppr4
ENSMUSG00000044674.6	Fzd1
ENSMUSG00000044676.9	Zfp612
ENSMUSG00000044678.8	Ly6k
ENSMUSG00000044681.15	Cnpy1
ENSMUSG00000044689.5	Gm13749
ENSMUSG00000044694.2	2010007H06Rik
ENSMUSG00000044700.12	Tmem201
